Fecha,Comprobante,Cliente,Producto,Cantidad,Importe
2023-10-28,In-00304,Avery Smith,Frutas confitadas,19,41
2023-10-28,In-00318,Jamie Smith,Caramelos,10,5
2023-10-28,In-00581,Casey Brown,Bombones,13,39
2023-10-28,In-00631,Taylor Brown,Frutas confitadas,8,17
2023-10-28,In-00718,Jordan Williams,Gomitas,17,20
2023-10-28,In-00796,Alex Garcia,Chicles,4,1
2023-10-28,In-00851,Jamie Jones,Gomitas,7,8
2023-10-28,In-00955,Riley Brown,Chicles,9,2
2023-10-28,In-00956,Casey Wilson,Frutas confitadas,4,8
2023-10-28,In-01172,Taylor Davis,Paletas,15,12
2023-10-28,In-01856,Jordan Williams,Galletas,19,38
2023-10-28,In-01908,Riley Wilson,Bombones,15,45
2023-10-28,In-01953,Morgan Brown,Bombones,10,30
2023-10-29,In-00028,Alex Miller,Marshmallows,6,9
2023-10-29,In-00079,Riley Rodriguez,Turrones,8,20
2023-10-29,In-00093,Avery Smith,Chocolate,2,5
2023-10-29,In-00198,Jordan Williams,Turrones,1,2
2023-10-29,In-00293,Morgan Wilson,Frutas confitadas,14,30
2023-10-29,In-00324,Alex Miller,Chicles,5,1
2023-10-29,In-00356,Morgan Davis,Bombones,5,15
2023-10-29,In-00375,Avery Jones,Frutas confitadas,15,33
2023-10-29,In-00575,Jordan Smith,Gomitas,3,3
2023-10-29,In-00690,Jamie Rodriguez,Frutas confitadas,14,30
2023-10-29,In-00952,Riley Davis,Chicles,16,4
2023-10-29,In-01044,Quinn Wilson,Frutas confitadas,13,28
2023-10-29,In-01713,Alex Rodriguez,Chocolate,6,15
2023-10-29,In-01793,Jordan Smith,Galletas,6,12
2023-10-30,In-00009,Casey Davis,Turrones,17,42
2023-10-30,In-00018,Jordan Miller,Chocolate,12,30
2023-10-30,In-00239,Jamie Garcia,Marshmallows,1,1
2023-10-30,In-00302,Jamie Smith,Frutas confitadas,9,19
2023-10-30,In-00315,Riley Smith,Caramelos,2,1
2023-10-30,In-00505,Jordan Brown,Marshmallows,15,22
2023-10-30,In-00650,Sam Rodriguez,Galletas,17,34
2023-10-30,In-00740,Taylor Smith,Chocolate,10,25
2023-10-30,In-00823,Sam Smith,Paletas,4,3
2023-10-30,In-00823,Morgan Miller,Gomitas,5,6
2023-10-30,In-00938,Morgan Garcia,Chicles,12,3
2023-10-30,In-01341,Alex Brown,Marshmallows,3,4
2023-10-30,In-01440,Riley Wilson,Chicles,4,1
2023-10-30,In-01817,Jordan Wilson,Caramelos,19,9
2023-10-31,In-00013,Taylor Wilson,Galletas,9,18
2023-10-31,In-00493,Casey Brown,Chocolate,9,22
2023-10-31,In-00683,Jamie Garcia,Frutas confitadas,18,39
2023-10-31,In-00715,Taylor Smith,Paletas,9,7
2023-10-31,In-00942,Casey Rodriguez,Marshmallows,13,19
2023-10-31,In-01021,Jamie Wilson,Chicles,5,1
2023-10-31,In-01059,Taylor Rodriguez,Paletas,2,1
2023-10-31,In-01071,Jamie Brown,Galletas,14,28
2023-10-31,In-01187,Avery Johnson,Chocolate,12,30
2023-10-31,In-01365,Avery Jones,Chicles,18,5
2023-10-31,In-01381,Jordan Johnson,Turrones,12,30
2023-10-31,In-01546,Avery Williams,Chicles,11,3
2023-10-31,In-01566,Casey Smith,Frutas confitadas,12,26
2023-10-31,In-01739,Jamie Johnson,Chocolate,15,37
2023-10-31,In-01971,Alex Rodriguez,Bombones,12,36
2023-11-01,In-00299,Avery Williams,Galletas,18,36
2023-11-01,In-01071,Quinn Brown,Turrones,6,15
2023-11-01,In-01075,Avery Wilson,Chocolate,10,25
2023-11-01,In-01101,Avery Garcia,Bombones,14,42
2023-11-01,In-01264,Taylor Jones,Caramelos,7,3
2023-11-01,In-01291,Riley Wilson,Paletas,17,13
2023-11-01,In-01308,Quinn Williams,Bombones,5,15
2023-11-01,In-01408,Jamie Jones,Gomitas,17,20
2023-11-01,In-01587,Casey Miller,Chicles,17,5
2023-11-01,In-01922,Avery Rodriguez,Caramelos,17,8
2023-11-02,In-00227,Morgan Smith,Gomitas,2,2
2023-11-02,In-00368,Jamie Wilson,Frutas confitadas,9,19
2023-11-02,In-00424,Casey Miller,Bombones,10,30
2023-11-02,In-00527,Quinn Smith,Gomitas,12,14
2023-11-02,In-00751,Morgan Brown,Chicles,11,3
2023-11-02,In-00973,Sam Smith,Gomitas,2,2
2023-11-02,In-01041,Casey Brown,Gomitas,4,4
2023-11-02,In-01671,Jordan Wilson,Chicles,5,1
2023-11-02,In-01895,Casey Davis,Galletas,11,22
2023-11-03,In-00031,Casey Rodriguez,Gomitas,18,21
2023-11-03,In-00124,Morgan Miller,Bombones,15,45
2023-11-03,In-00142,Alex Garcia,Galletas,15,30
2023-11-03,In-00236,Morgan Davis,Galletas,2,4
2023-11-03,In-00238,Alex Smith,Turrones,5,12
2023-11-03,In-00661,Riley Smith,Marshmallows,1,1
2023-11-03,In-00974,Jamie Rodriguez,Gomitas,10,12
2023-11-03,In-01197,Casey Miller,Galletas,2,4
2023-11-03,In-01319,Jordan Garcia,Chocolate,4,10
2023-11-03,In-01329,Taylor Garcia,Turrones,10,25
2023-11-03,In-01907,Avery Smith,Turrones,14,35
2023-11-03,In-01925,Taylor Wilson,Marshmallows,7,10
2023-11-04,In-00127,Jamie Wilson,Chocolate,7,17
2023-11-04,In-00266,Alex Smith,Frutas confitadas,5,11
2023-11-04,In-00269,Alex Miller,Frutas confitadas,12,26
2023-11-04,In-00275,Casey Miller,Gomitas,11,13
2023-11-04,In-00606,Casey Williams,Paletas,18,14
2023-11-04,In-00663,Jordan Garcia,Galletas,17,34
2023-11-04,In-00777,Alex Johnson,Caramelos,12,6
2023-11-04,In-00936,Riley Jones,Frutas confitadas,10,22
2023-11-04,In-00975,Riley Miller,Caramelos,10,5
2023-11-04,In-01018,Alex Davis,Chocolate,7,17
2023-11-04,In-01030,Morgan Rodriguez,Chocolate,9,22
2023-11-04,In-01513,Taylor Garcia,Gomitas,4,4
2023-11-04,In-01553,Jordan Williams,Galletas,7,14
2023-11-04,In-01686,Avery Williams,Bombones,16,48
2023-11-04,In-01790,Taylor Garcia,Chicles,5,1
2023-11-05,In-00014,Jamie Wilson,Gomitas,2,2
2023-11-05,In-00181,Riley Miller,Paletas,8,6
2023-11-05,In-00420,Riley Johnson,Caramelos,1,0
2023-11-05,In-00436,Casey Garcia,Bombones,16,48
2023-11-05,In-00561,Avery Williams,Paletas,17,13
2023-11-05,In-00750,Quinn Davis,Chocolate,1,2
2023-11-05,In-00842,Taylor Smith,Frutas confitadas,2,4
2023-11-05,In-00844,Avery Rodriguez,Marshmallows,5,7
2023-11-05,In-00849,Riley Jones,Turrones,7,17
2023-11-05,In-01073,Alex Wilson,Turrones,19,47
2023-11-05,In-01173,Jamie Garcia,Chicles,1,0
2023-11-05,In-01221,Jamie Davis,Caramelos,16,8
2023-11-05,In-01429,Jordan Wilson,Caramelos,5,2
2023-11-05,In-01726,Jamie Jones,Paletas,10,8
2023-11-06,In-00055,Quinn Wilson,Frutas confitadas,14,30
2023-11-06,In-00178,Taylor Williams,Galletas,5,10
2023-11-06,In-00842,Morgan Rodriguez,Gomitas,18,21
2023-11-06,In-01146,Avery Garcia,Chocolate,13,32
2023-11-06,In-01545,Casey Rodriguez,Frutas confitadas,11,24
2023-11-06,In-01642,Casey Jones,Caramelos,18,9
2023-11-06,In-01794,Riley Garcia,Gomitas,2,2
2023-11-06,In-01898,Casey Johnson,Marshmallows,7,10
2023-11-06,In-01968,Casey Williams,Paletas,5,4
2023-11-07,In-00015,Riley Johnson,Gomitas,10,12
2023-11-07,In-00069,Morgan Wilson,Frutas confitadas,3,6
2023-11-07,In-00077,Casey Davis,Galletas,6,12
2023-11-07,In-00302,Riley Johnson,Chicles,2,0
2023-11-07,In-00341,Jamie Davis,Marshmallows,12,18
2023-11-07,In-00376,Avery Williams,Bombones,14,42
2023-11-07,In-00572,Morgan Wilson,Caramelos,10,5
2023-11-07,In-00575,Alex Williams,Paletas,16,12
2023-11-07,In-00902,Taylor Jones,Paletas,18,14
2023-11-07,In-00969,Jamie Williams,Caramelos,2,1
2023-11-07,In-01184,Quinn Jones,Paletas,17,13
2023-11-07,In-01220,Quinn Jones,Galletas,1,2
2023-11-07,In-01287,Casey Miller,Caramelos,12,6
2023-11-07,In-01586,Taylor Williams,Chicles,8,2
2023-11-07,In-01617,Jamie Johnson,Bombones,6,18
2023-11-07,In-01685,Alex Miller,Paletas,9,7
2023-11-07,In-01899,Jordan Garcia,Galletas,5,10
2023-11-08,In-00207,Morgan Garcia,Gomitas,16,19
2023-11-08,In-00333,Avery Smith,Chicles,11,3
2023-11-08,In-00614,Sam Johnson,Chicles,2,0
2023-11-08,In-00722,Casey Smith,Caramelos,1,0
2023-11-08,In-00752,Casey Rodriguez,Galletas,7,14
2023-11-08,In-00894,Riley Davis,Frutas confitadas,13,28
2023-11-08,In-01033,Jamie Wilson,Chocolate,12,30
2023-11-08,In-01064,Jordan Garcia,Chicles,7,2
2023-11-08,In-01067,Jordan Smith,Chicles,10,3
2023-11-08,In-01750,Riley Rodriguez,Gomitas,15,18
2023-11-08,In-01885,Taylor Jones,Galletas,7,14
2023-11-09,In-00061,Alex Miller,Bombones,6,18
2023-11-09,In-00295,Quinn Smith,Frutas confitadas,3,6
2023-11-09,In-00333,Morgan Brown,Galletas,16,32
2023-11-09,In-00344,Jamie Wilson,Galletas,12,24
2023-11-09,In-00632,Alex Smith,Bombones,4,12
2023-11-09,In-00782,Riley Miller,Bombones,17,51
2023-11-09,In-00801,Sam Johnson,Chocolate,2,5
2023-11-09,In-00901,Casey Rodriguez,Frutas confitadas,6,13
2023-11-09,In-00915,Alex Garcia,Chocolate,12,30
2023-11-09,In-01037,Sam Williams,Chicles,19,5
2023-11-09,In-01190,Casey Miller,Chicles,15,4
2023-11-09,In-01383,Jamie Brown,Bombones,5,15
2023-11-09,In-01487,Jamie Williams,Bombones,14,42
2023-11-09,In-01501,Casey Rodriguez,Frutas confitadas,16,35
2023-11-09,In-01557,Riley Miller,Marshmallows,2,3
2023-11-09,In-01671,Morgan Davis,Galletas,3,6
2023-11-10,In-00053,Jordan Johnson,Chocolate,8,20
2023-11-10,In-00142,Morgan Johnson,Galletas,16,32
2023-11-10,In-00248,Sam Rodriguez,Turrones,3,7
2023-11-10,In-00574,Sam Brown,Chicles,15,4
2023-11-10,In-00693,Casey Smith,Frutas confitadas,6,13
2023-11-10,In-00917,Casey Williams,Paletas,14,11
2023-11-10,In-00920,Jamie Brown,Frutas confitadas,2,4
2023-11-10,In-01006,Jordan Miller,Gomitas,6,7
2023-11-10,In-01009,Avery Johnson,Caramelos,17,8
2023-11-10,In-01356,Jamie Brown,Chocolate,18,45
2023-11-10,In-01357,Avery Jones,Turrones,7,17
2023-11-10,In-01577,Jordan Miller,Gomitas,11,13
2023-11-10,In-01722,Avery Miller,Paletas,12,9
2023-11-10,In-01728,Taylor Smith,Gomitas,9,10
2023-11-10,In-01831,Avery Davis,Galletas,17,34
2023-11-11,In-00104,Jamie Davis,Chicles,16,4
2023-11-11,In-00119,Sam Rodriguez,Chocolate,15,37
2023-11-11,In-00243,Morgan Garcia,Galletas,8,16
2023-11-11,In-00383,Taylor Wilson,Bombones,11,33
2023-11-11,In-00556,Jamie Brown,Gomitas,11,13
2023-11-11,In-00611,Riley Brown,Chocolate,19,47
2023-11-11,In-00909,Alex Jones,Chocolate,9,22
2023-11-11,In-01010,Morgan Williams,Frutas confitadas,15,33
2023-11-11,In-01018,Jordan Rodriguez,Turrones,14,35
2023-11-11,In-01271,Taylor Johnson,Caramelos,11,5
2023-11-11,In-01400,Casey Rodriguez,Bombones,16,48
2023-11-11,In-01577,Sam Wilson,Turrones,8,20
2023-11-12,In-00051,Sam Smith,Bombones,2,6
2023-11-12,In-00145,Alex Davis,Bombones,6,18
2023-11-12,In-00189,Sam Jones,Paletas,11,8
2023-11-12,In-00326,Sam Miller,Gomitas,6,7
2023-11-12,In-00416,Morgan Brown,Caramelos,11,5
2023-11-12,In-00694,Morgan Brown,Frutas confitadas,10,22
2023-11-12,In-00917,Sam Williams,Galletas,5,10
2023-11-12,In-00940,Alex Davis,Chocolate,16,40
2023-11-12,In-01022,Morgan Miller,Caramelos,10,5
2023-11-12,In-01062,Riley Johnson,Caramelos,16,8
2023-11-12,In-01356,Jamie Smith,Marshmallows,17,25
2023-11-12,In-01474,Taylor Williams,Chicles,13,3
2023-11-12,In-01511,Jamie Davis,Paletas,17,13
2023-11-12,In-01620,Morgan Rodriguez,Bombones,14,42
2023-11-12,In-01926,Sam Johnson,Gomitas,2,2
2023-11-12,In-01931,Avery Garcia,Bombones,14,42
2023-11-13,In-00026,Avery Jones,Chicles,12,3
2023-11-13,In-00158,Jamie Miller,Turrones,13,32
2023-11-13,In-00390,Jordan Miller,Galletas,12,24
2023-11-13,In-00486,Riley Rodriguez,Paletas,11,8
2023-11-13,In-00535,Jordan Rodriguez,Frutas confitadas,9,19
2023-11-13,In-00672,Casey Johnson,Chicles,12,3
2023-11-13,In-00830,Morgan Smith,Paletas,16,12
2023-11-13,In-01024,Morgan Jones,Caramelos,6,3
2023-11-13,In-01056,Quinn Smith,Chicles,5,1
2023-11-13,In-01434,Morgan Brown,Frutas confitadas,12,26
2023-11-13,In-01441,Quinn Williams,Frutas confitadas,9,19
2023-11-14,In-00272,Taylor Jones,Turrones,12,30
2023-11-14,In-00488,Avery Brown,Bombones,19,57
2023-11-14,In-00614,Sam Garcia,Bombones,14,42
2023-11-14,In-00874,Alex Brown,Frutas confitadas,14,30
2023-11-14,In-01014,Alex Garcia,Chocolate,15,37
2023-11-14,In-01182,Jordan Rodriguez,Chocolate,1,2
2023-11-14,In-01424,Quinn Garcia,Galletas,15,30
2023-11-14,In-01500,Avery Brown,Caramelos,3,1
2023-11-14,In-01608,Jordan Davis,Turrones,6,15
2023-11-14,In-01670,Casey Brown,Chocolate,9,22
2023-11-14,In-01771,Casey Garcia,Bombones,4,12
2023-11-14,In-01782,Sam Johnson,Frutas confitadas,13,28
2023-11-14,In-01886,Quinn Rodriguez,Frutas confitadas,16,35
2023-11-14,In-01925,Casey Smith,Marshmallows,12,18
2023-11-15,In-00120,Sam Garcia,Galletas,15,30
2023-11-15,In-00150,Riley Rodriguez,Bombones,5,15
2023-11-15,In-00174,Jordan Miller,Chocolate,15,37
2023-11-15,In-00254,Quinn Brown,Chocolate,1,2
2023-11-15,In-00381,Alex Williams,Turrones,7,17
2023-11-15,In-00478,Alex Johnson,Chocolate,6,15
2023-11-15,In-00579,Morgan Williams,Chicles,5,1
2023-11-15,In-00733,Jamie Davis,Galletas,15,30
2023-11-15,In-00821,Riley Rodriguez,Marshmallows,5,7
2023-11-15,In-00834,Sam Garcia,Turrones,11,27
2023-11-15,In-00887,Alex Williams,Galletas,3,6
2023-11-15,In-00909,Sam Johnson,Chicles,7,2
2023-11-15,In-01039,Quinn Smith,Chocolate,2,5
2023-11-15,In-01052,Riley Jones,Turrones,5,12
2023-11-15,In-01106,Sam Garcia,Galletas,4,8
2023-11-15,In-01350,Alex Davis,Galletas,10,20
2023-11-15,In-01411,Taylor Davis,Marshmallows,17,25
2023-11-15,In-01428,Jamie Smith,Bombones,7,21
2023-11-15,In-01465,Quinn Wilson,Turrones,6,15
2023-11-15,In-01476,Riley Miller,Chicles,4,1
2023-11-15,In-01583,Jordan Wilson,Chicles,17,5
2023-11-16,In-00029,Casey Smith,Caramelos,8,4
2023-11-16,In-00210,Riley Williams,Chocolate,8,20
2023-11-16,In-00565,Jordan Davis,Caramelos,6,3
2023-11-16,In-01212,Riley Rodriguez,Chicles,15,4
2023-11-16,In-01344,Quinn Brown,Bombones,8,24
2023-11-16,In-01439,Alex Miller,Frutas confitadas,15,33
2023-11-16,In-01480,Quinn Wilson,Paletas,11,8
2023-11-16,In-01603,Jamie Smith,Bombones,15,45
2023-11-17,In-00377,Quinn Brown,Turrones,8,20
2023-11-17,In-00395,Casey Smith,Gomitas,13,15
2023-11-17,In-00604,Casey Davis,Marshmallows,6,9
2023-11-17,In-00703,Avery Garcia,Chocolate,18,45
2023-11-17,In-00798,Taylor Rodriguez,Galletas,10,20
2023-11-17,In-00808,Morgan Smith,Caramelos,12,6
2023-11-18,In-00051,Alex Williams,Bombones,8,24
2023-11-18,In-00065,Riley Miller,Galletas,6,12
2023-11-18,In-00103,Avery Smith,Caramelos,6,3
2023-11-18,In-00141,Jamie Smith,Turrones,15,37
2023-11-18,In-00155,Casey Rodriguez,Gomitas,12,14
2023-11-18,In-00197,Taylor Davis,Marshmallows,19,28
2023-11-18,In-00382,Avery Brown,Frutas confitadas,16,35
2023-11-18,In-00489,Jamie Williams,Gomitas,10,12
2023-11-18,In-00700,Jamie Smith,Chicles,2,0
2023-11-18,In-00925,Jamie Jones,Frutas confitadas,13,28
2023-11-18,In-01450,Casey Miller,Galletas,17,34
2023-11-18,In-01520,Taylor Williams,Paletas,1,0
2023-11-18,In-01784,Avery Williams,Galletas,2,4
2023-11-18,In-01921,Quinn Johnson,Galletas,15,30
2023-11-19,In-00219,Jamie Davis,Turrones,10,25
2023-11-19,In-00223,Riley Johnson,Gomitas,17,20
2023-11-19,In-00574,Casey Rodriguez,Chicles,11,3
2023-11-19,In-00619,Morgan Jones,Caramelos,10,5
2023-11-19,In-00640,Jordan Brown,Chocolate,4,10
2023-11-19,In-00913,Taylor Brown,Turrones,5,12
2023-11-19,In-01056,Avery Wilson,Bombones,10,30
2023-11-19,In-01240,Quinn Brown,Bombones,14,42
2023-11-19,In-01280,Jamie Brown,Turrones,13,32
2023-11-19,In-01316,Jamie Davis,Bombones,18,54
2023-11-19,In-01376,Riley Jones,Gomitas,5,6
2023-11-19,In-01606,Taylor Williams,Bombones,1,3
2023-11-19,In-01755,Riley Wilson,Marshmallows,5,7
2023-11-19,In-01807,Avery Garcia,Caramelos,7,3
2023-11-19,In-01812,Casey Jones,Chocolate,7,17
2023-11-19,In-01960,Avery Garcia,Gomitas,6,7
2023-11-20,In-00064,Casey Williams,Marshmallows,3,4
2023-11-20,In-00553,Morgan Smith,Frutas confitadas,1,2
2023-11-20,In-00917,Sam Johnson,Bombones,13,39
2023-11-20,In-01056,Taylor Garcia,Bombones,15,45
2023-11-20,In-01076,Casey Brown,Caramelos,15,7
2023-11-20,In-01285,Morgan Miller,Chicles,18,5
2023-11-20,In-01992,Sam Johnson,Caramelos,8,4
2023-11-21,In-00381,Morgan Garcia,Galletas,4,8
2023-11-21,In-00382,Casey Smith,Paletas,5,4
2023-11-21,In-00521,Jordan Garcia,Gomitas,14,16
2023-11-21,In-00550,Casey Garcia,Galletas,12,24
2023-11-21,In-00587,Avery Smith,Marshmallows,5,7
2023-11-21,In-00751,Sam Smith,Paletas,5,4
2023-11-21,In-00762,Morgan Williams,Chocolate,7,17
2023-11-21,In-00789,Avery Jones,Paletas,9,7
2023-11-21,In-00997,Riley Garcia,Turrones,1,2
2023-11-21,In-01156,Alex Williams,Paletas,14,11
2023-11-21,In-01261,Casey Davis,Marshmallows,9,13
2023-11-21,In-01282,Avery Rodriguez,Gomitas,12,14
2023-11-21,In-01569,Casey Miller,Frutas confitadas,15,33
2023-11-21,In-01771,Alex Smith,Bombones,9,27
2023-11-22,In-00387,Morgan Brown,Gomitas,17,20
2023-11-22,In-00679,Jordan Brown,Turrones,10,25
2023-11-22,In-00680,Quinn Rodriguez,Turrones,6,15
2023-11-22,In-00774,Riley Rodriguez,Caramelos,17,8
2023-11-22,In-00924,Avery Rodriguez,Chicles,6,1
2023-11-22,In-00975,Sam Garcia,Galletas,13,26
2023-11-22,In-01099,Riley Jones,Gomitas,1,1
2023-11-22,In-01134,Avery Jones,Paletas,10,8
2023-11-22,In-01397,Jamie Smith,Gomitas,9,10
2023-11-22,In-01725,Jordan Johnson,Chicles,17,5
2023-11-22,In-01737,Taylor Wilson,Turrones,13,32
2023-11-22,In-01847,Morgan Davis,Marshmallows,12,18
2023-11-22,In-01921,Jordan Brown,Paletas,11,8
2023-11-22,In-01939,Jordan Rodriguez,Frutas confitadas,11,24
2023-11-23,In-00342,Sam Jones,Gomitas,19,22
2023-11-23,In-00543,Jamie Smith,Marshmallows,13,19
2023-11-23,In-00656,Jordan Garcia,Gomitas,18,21
2023-11-23,In-01050,Alex Miller,Paletas,6,4
2023-11-23,In-01156,Casey Johnson,Caramelos,8,4
2023-11-23,In-01284,Riley Johnson,Bombones,3,9
2023-11-23,In-01376,Riley Johnson,Paletas,5,4
2023-11-23,In-01391,Jamie Miller,Turrones,10,25
2023-11-23,In-01632,Quinn Wilson,Galletas,18,36
2023-11-23,In-01864,Riley Jones,Galletas,3,6
2023-11-24,In-00266,Quinn Brown,Frutas confitadas,14,30
2023-11-24,In-00472,Casey Smith,Frutas confitadas,11,24
2023-11-24,In-00487,Jamie Brown,Bombones,17,51
2023-11-24,In-00644,Alex Garcia,Paletas,2,1
2023-11-24,In-00657,Casey Jones,Gomitas,5,6
2023-11-24,In-00679,Jordan Johnson,Galletas,15,30
2023-11-24,In-00736,Alex Smith,Caramelos,19,9
2023-11-24,In-00853,Jordan Wilson,Chicles,9,2
2023-11-24,In-00893,Jordan Miller,Turrones,12,30
2023-11-24,In-01008,Casey Davis,Chicles,12,3
2023-11-24,In-01047,Sam Davis,Caramelos,6,3
2023-11-24,In-01135,Alex Davis,Chicles,10,3
2023-11-24,In-01141,Casey Williams,Caramelos,5,2
2023-11-24,In-01199,Alex Williams,Chicles,17,5
2023-11-24,In-01263,Alex Smith,Chocolate,14,35
2023-11-24,In-01344,Morgan Smith,Gomitas,14,16
2023-11-24,In-01377,Morgan Johnson,Bombones,6,18
2023-11-24,In-01388,Jamie Garcia,Bombones,19,57
2023-11-24,In-01663,Riley Brown,Paletas,10,8
2023-11-24,In-01931,Morgan Miller,Paletas,11,8
2023-11-25,In-00001,Jamie Wilson,Frutas confitadas,4,8
2023-11-25,In-00065,Sam Jones,Frutas confitadas,3,6
2023-11-25,In-00123,Taylor Wilson,Chocolate,16,40
2023-11-25,In-00399,Sam Miller,Turrones,7,17
2023-11-25,In-00632,Avery Rodriguez,Caramelos,10,5
2023-11-25,In-00732,Taylor Garcia,Caramelos,3,1
2023-11-25,In-00740,Jordan Rodriguez,Turrones,14,35
2023-11-25,In-00758,Jordan Rodriguez,Chicles,6,1
2023-11-25,In-01086,Taylor Garcia,Paletas,4,3
2023-11-25,In-01361,Alex Brown,Chicles,10,3
2023-11-25,In-01421,Morgan Jones,Bombones,8,24
2023-11-25,In-01992,Riley Jones,Gomitas,3,3
2023-11-25,In-01995,Avery Johnson,Marshmallows,6,9
2023-11-26,In-00175,Alex Wilson,Bombones,1,3
2023-11-26,In-00260,Jamie Williams,Galletas,14,28
2023-11-26,In-00806,Quinn Johnson,Marshmallows,4,6
2023-11-26,In-00867,Jordan Williams,Chicles,11,3
2023-11-26,In-00946,Jordan Davis,Paletas,6,4
2023-11-26,In-01035,Avery Williams,Paletas,10,8
2023-11-26,In-01358,Quinn Davis,Gomitas,8,9
2023-11-26,In-01480,Riley Johnson,Frutas confitadas,10,22
2023-11-26,In-01529,Avery Smith,Frutas confitadas,17,37
2023-11-26,In-01707,Taylor Rodriguez,Chocolate,2,5
2023-11-26,In-01971,Sam Williams,Gomitas,9,10
2023-11-27,In-00121,Jamie Rodriguez,Turrones,10,25
2023-11-27,In-00225,Taylor Rodriguez,Galletas,4,8
2023-11-27,In-00225,Riley Wilson,Turrones,7,17
2023-11-27,In-00255,Riley Garcia,Chocolate,6,15
2023-11-27,In-00334,Taylor Brown,Caramelos,9,4
2023-11-27,In-00453,Riley Brown,Gomitas,5,6
2023-11-27,In-00473,Morgan Wilson,Marshmallows,4,6
2023-11-27,In-00517,Riley Brown,Bombones,7,21
2023-11-27,In-00716,Avery Garcia,Paletas,19,15
2023-11-27,In-00838,Avery Wilson,Gomitas,7,8
2023-11-27,In-00943,Sam Smith,Chocolate,5,12
2023-11-27,In-01032,Jordan Williams,Frutas confitadas,6,13
2023-11-27,In-01099,Alex Garcia,Chicles,7,2
2023-11-27,In-01197,Avery Brown,Gomitas,10,12
2023-11-27,In-01514,Sam Johnson,Paletas,2,1
2023-11-27,In-01588,Quinn Jones,Marshmallows,18,27
2023-11-27,In-01714,Morgan Wilson,Caramelos,9,4
2023-11-27,In-01910,Jamie Rodriguez,Caramelos,2,1
2023-11-27,In-01926,Casey Smith,Turrones,8,20
2023-11-27,In-01935,Morgan Brown,Chocolate,12,30
2023-11-27,In-01950,Riley Garcia,Gomitas,18,21
2023-11-27,In-01978,Alex Smith,Chocolate,15,37
2023-11-28,In-00470,Sam Johnson,Frutas confitadas,16,35
2023-11-28,In-00854,Casey Jones,Frutas confitadas,13,28
2023-11-28,In-00907,Jamie Wilson,Gomitas,3,3
2023-11-28,In-01161,Alex Rodriguez,Galletas,16,32
2023-11-28,In-01272,Jordan Garcia,Chocolate,10,25
2023-11-28,In-01502,Morgan Miller,Marshmallows,19,28
2023-11-28,In-01510,Sam Jones,Frutas confitadas,13,28
2023-11-28,In-01589,Taylor Garcia,Turrones,7,17
2023-11-28,In-01594,Riley Jones,Gomitas,1,1
2023-11-28,In-01690,Sam Miller,Chicles,15,4
2023-11-28,In-01726,Casey Johnson,Frutas confitadas,2,4
2023-11-28,In-01739,Riley Johnson,Galletas,18,36
2023-11-28,In-01941,Morgan Rodriguez,Bombones,3,9
2023-11-29,In-00075,Jordan Davis,Turrones,7,17
2023-11-29,In-00155,Jordan Rodriguez,Gomitas,4,4
2023-11-29,In-00218,Jordan Williams,Paletas,17,13
2023-11-29,In-00296,Jordan Jones,Turrones,6,15
2023-11-29,In-00488,Avery Rodriguez,Bombones,13,39
2023-11-29,In-00686,Alex Johnson,Galletas,2,4
2023-11-29,In-00700,Morgan Garcia,Paletas,2,1
2023-11-29,In-00755,Quinn Garcia,Frutas confitadas,13,28
2023-11-29,In-01112,Sam Davis,Caramelos,11,5
2023-11-29,In-01160,Quinn Garcia,Paletas,16,12
2023-11-29,In-01419,Jamie Davis,Bombones,4,12
2023-11-29,In-01451,Avery Jones,Turrones,17,42
2023-11-29,In-01518,Casey Davis,Marshmallows,13,19
2023-11-29,In-01742,Jamie Garcia,Chocolate,7,17
2023-11-29,In-01802,Morgan Jones,Caramelos,6,3
2023-11-29,In-01945,Alex Johnson,Galletas,1,2
2023-11-30,In-00013,Morgan Brown,Chicles,1,0
2023-11-30,In-00313,Jordan Garcia,Turrones,4,10
2023-11-30,In-01392,Alex Jones,Galletas,14,28
2023-11-30,In-01502,Jamie Garcia,Paletas,8,6
2023-11-30,In-01927,Alex Garcia,Caramelos,8,4
2023-12-01,In-00194,Alex Rodriguez,Chicles,16,4
2023-12-01,In-00247,Taylor Rodriguez,Caramelos,12,6
2023-12-01,In-00385,Quinn Rodriguez,Caramelos,5,2
2023-12-01,In-00619,Morgan Johnson,Caramelos,8,4
2023-12-01,In-01032,Morgan Jones,Gomitas,7,8
2023-12-01,In-01154,Taylor Wilson,Gomitas,10,12
2023-12-01,In-01218,Sam Jones,Bombones,5,15
2023-12-01,In-01481,Taylor Brown,Frutas confitadas,17,37
2023-12-01,In-01532,Sam Rodriguez,Caramelos,14,7
2023-12-01,In-01708,Quinn Jones,Caramelos,14,7
2023-12-01,In-01851,Taylor Williams,Marshmallows,10,15
2023-12-02,In-00004,Casey Davis,Bombones,16,48
2023-12-02,In-00171,Sam Rodriguez,Bombones,16,48
2023-12-02,In-00644,Alex Miller,Bombones,11,33
2023-12-02,In-00873,Riley Miller,Chocolate,7,17
2023-12-02,In-01274,Sam Wilson,Frutas confitadas,8,17
2023-12-02,In-01778,Avery Davis,Chocolate,15,37
